"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"HR@2","FPPTRR202","00:05:16.842",316842,"00:05:18.041",318041,"00:00:01.199",1199,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:05:41.575",341575,"00:05:42.610",342610,"00:00:01.035",1035,"generic-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:05:45.185",345185,"00:05:45.405",345405,"00:00:00.220",220,"pro-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:05:46.075",346075,"00:05:46.500",346500,"00:00:00.425",425,"generic-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:05:53.300",353300,"00:05:53.510",353510,"00:00:00.210",210,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:06:08.543",368543,"00:06:09.560",369560,"00:00:01.017",1017,"specific-new-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:06:26.079",386079,"00:06:26.694",386694,"00:00:00.615",615,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:06:27.754",387754,"00:06:28.124",388124,"00:00:00.370",370,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:06:35.510",395510,"00:06:36.060",396060,"00:00:00.550",550,"specific-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:06:47.717",407717,"00:06:48.207",408207,"00:00:00.490",490,"pro-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:08.472",428472,"00:07:09.022",429022,"00:00:00.550",550,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:10.289",430289,"00:07:10.708",430708,"00:00:00.419",419,"pro-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:10.708",430708,"00:07:10.908",430908,"00:00:00.200",200,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:12.337",432337,"00:07:12.482",432482,"00:00:00.145",145,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:16.812",436812,"00:07:17.167",437167,"00:00:00.355",355,"pro-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:18.291",438291,"00:07:18.941",438941,"00:00:00.650",650,"pro-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:25.156",445156,"00:07:26.041",446041,"00:00:00.885",885,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:26.162",446162,"00:07:26.687",446687,"00:00:00.525",525,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:36.904",456904,"00:07:37.299",457299,"00:00:00.395",395,"pro-new-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:38.081",458081,"00:07:38.566",458566,"00:00:00.485",485,"pro-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:53.882",473882,"00:07:54.207",474207,"00:00:00.325",325,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:07:54.927",474927,"00:07:55.377",475377,"00:00:00.450",450,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:06.904",486904,"00:08:07.124",487124,"00:00:00.220",220,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:08.023",488023,"00:08:09.068",489068,"00:00:01.045",1045,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:12.144",492144,"00:08:12.384",492384,"00:00:00.240",240,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:14.853",494853,"00:08:15.018",495018,"00:00:00.165",165,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:15.408",495408,"00:08:15.618",495618,"00:00:00.210",210,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:24.729",504729,"00:08:24.929",504929,"00:00:00.200",200,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:25.364",505364,"00:08:25.959",505959,"00:00:00.595",595,"specific-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:27.549",507549,"00:08:27.864",507864,"00:00:00.315",315,"specific-new-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:32.260",512260,"00:08:32.375",512375,"00:00:00.115",115,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:08:57.522",537522,"00:08:57.737",537737,"00:00:00.215",215,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:09:04.659",544659,"00:09:04.794",544794,"00:00:00.135",135,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:09:44.521",584521,"00:09:45.126",585126,"00:00:00.605",605,"specific-new-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:09:48.883",588883,"00:09:49.568",589568,"00:00:00.685",685,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:10:18.312",618312,"00:10:18.572",618572,"00:00:00.260",260,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:10:37.003",637003,"00:10:37.363",637363,"00:00:00.360",360,"pro-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:10:39.248",639248,"00:10:39.677",639677,"00:00:00.429",429,"specific-new-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:10:40.225",640225,"00:10:40.755",640755,"00:00:00.530",530,"specific-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:10:45.005",645005,"00:10:45.425",645425,"00:00:00.420",420,"generic-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:10:46.085",646085,"00:10:46.460",646460,"00:00:00.375",375,"generic-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:10:47.370",647370,"00:10:47.685",647685,"00:00:00.315",315,"generic-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:02.347",662347,"00:11:02.742",662742,"00:00:00.395",395,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:03.279",663279,"00:11:03.679",663679,"00:00:00.400",400,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:04.389",664389,"00:11:04.889",664889,"00:00:00.500",500,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:05.121",665121,"00:11:06.082",666082,"00:00:00.961",961,"specific-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:07.304",667304,"00:11:07.554",667554,"00:00:00.250",250,"pro-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:08.006",668006,"00:11:09.075",669075,"00:00:01.069",1069,"generic-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:22.246",682246,"00:11:22.878",682878,"00:00:00.632",632,"generic-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:11:23.932",683932,"00:11:24.477",684477,"00:00:00.545",545,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:12:18.319",738319,"00:12:18.449",738449,"00:00:00.130",130,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:12:34.349",754349,"00:12:34.434",754434,"00:00:00.085",85,"pp-old-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:12:35.164",755164,"00:12:36.059",756059,"00:00:00.895",895,"specific-new-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:12:53.651",773651,"00:12:53.751",773751,"00:00:00.100",100,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:12:54.743",774743,"00:12:55.108",775108,"00:00:00.365",365,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:13:01.373",781373,"00:13:01.783",781783,"00:00:00.410",410,"pro-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:13:02.144",782144,"00:13:02.894",782894,"00:00:00.750",750,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:13:03.649",783649,"00:13:03.929",783929,"00:00:00.280",280,"generic-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:13:05.528",785528,"00:13:06.473",786473,"00:00:00.945",945,"generic-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:13:07.738",787738,"00:13:07.938",787938,"00:00:00.200",200,"pro-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:13:54.119",834119,"00:13:54.259",834259,"00:00:00.140",140,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:13:54.602",834602,"00:13:54.777",834777,"00:00:00.175",175,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:14:00.352",840352,"00:14:00.532",840532,"00:00:00.180",180,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:14:00.943",840943,"00:14:01.108",841108,"00:00:00.165",165,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:14:08.986",848986,"00:14:09.216",849216,"00:00:00.230",230,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:14:28.904",868904,"00:14:29.049",869049,"00:00:00.145",145,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:14:34.430",874430,"00:14:34.550",874550,"00:00:00.120",120,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:14:36.195",876195,"00:14:36.395",876395,"00:00:00.200",200,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:14:50.313",890313,"00:14:50.503",890503,"00:00:00.190",190,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:16:22.005",982005,"00:16:22.270",982270,"00:00:00.265",265,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:16:28.253",988253,"00:16:28.418",988418,"00:00:00.165",165,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:16:39.842",999842,"00:16:40.027",1000027,"00:00:00.185",185,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:16:51.901",1011901,"00:16:51.991",1011991,"00:00:00.090",90,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:16:52.481",1012481,"00:16:52.881",1012881,"00:00:00.400",400,"specific-new-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:17:06.652",1026652,"00:17:06.767",1026767,"00:00:00.115",115,"pp-old-nopoint","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:18:24.585",1104585,"00:18:24.740",1104740,"00:00:00.155",155,"pp-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@2","FPPTRR202","00:18:27.675",1107675,"00:18:28.135",1108135,"00:00:00.460",460,"generic-new-point","FPPT-RUS-Phase1-20181211-v6.eaf"
"HR@1","FPPTRR303","00:00:44.841",44841,"00:00:45.135",45135,"00:00:00.294",294,"generic-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:00:50.037",50037,"00:00:50.231",50231,"00:00:00.194",194,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:01:00.469",60469,"00:01:00.660",60660,"00:00:00.191",191,"pro-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:01:01.925",61925,"00:01:02.139",62139,"00:00:00.214",214,"generic-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:01:05.802",65802,"00:01:06.469",66469,"00:00:00.667",667,"generic-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:01:11.308",71308,"00:01:11.870",71870,"00:00:00.562",562,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:01:12.064",72064,"00:01:12.782",72782,"00:00:00.718",718,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:01.146",121146,"00:02:01.603",121603,"00:00:00.457",457,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:21.425",141425,"00:02:21.650",141650,"00:00:00.225",225,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:24.617",144617,"00:02:25.392",145392,"00:00:00.775",775,"pro-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:27.777",147777,"00:02:28.413",148413,"00:00:00.636",636,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:29.098",149098,"00:02:29.304",149304,"00:00:00.206",206,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:29.937",149937,"00:02:30.385",150385,"00:00:00.448",448,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:35.431",155431,"00:02:35.733",155733,"00:00:00.302",302,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:42.122",162122,"00:02:42.629",162629,"00:00:00.507",507,"generic-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:02:52.731",172731,"00:02:53.344",173344,"00:00:00.613",613,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:03:03.878",183878,"00:03:04.733",184733,"00:00:00.855",855,"specific-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:03:52.075",232075,"00:03:52.296",232296,"00:00:00.221",221,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:03:53.243",233243,"00:03:53.449",233449,"00:00:00.206",206,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:03:55.269",235269,"00:03:55.495",235495,"00:00:00.226",226,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:03:57.093",237093,"00:03:57.214",237214,"00:00:00.121",121,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:02.772",242772,"00:04:02.948",242948,"00:00:00.176",176,"specific-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:04.406",244406,"00:04:05.326",245326,"00:00:00.920",920,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:06.322",246322,"00:04:07.320",247320,"00:00:00.998",998,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:19.394",259394,"00:04:19.505",259505,"00:00:00.111",111,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:23.903",263903,"00:04:24.145",264145,"00:00:00.242",242,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:25.661",265661,"00:04:25.766",265766,"00:00:00.105",105,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:26.465",266465,"00:04:26.625",266625,"00:00:00.160",160,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:28.895",268895,"00:04:29.076",269076,"00:00:00.181",181,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:04:31.729",271729,"00:04:32.071",272071,"00:00:00.342",342,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:05:00.910",300910,"00:05:01.297",301297,"00:00:00.387",387,"generic-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:05:44.632",344632,"00:05:44.828",344828,"00:00:00.196",196,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:07.876",367876,"00:06:08.338",368338,"00:00:00.462",462,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:09.037",369037,"00:06:09.756",369756,"00:00:00.719",719,"specific-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:11.008",371008,"00:06:11.506",371506,"00:00:00.498",498,"specific-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:15.506",375506,"00:06:15.622",375622,"00:00:00.116",116,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:34.057",394057,"00:06:34.504",394504,"00:00:00.447",447,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:36.834",396834,"00:06:37.473",397473,"00:00:00.639",639,"specific-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:40.208",400208,"00:06:40.791",400791,"00:00:00.583",583,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:41.268",401268,"00:06:41.439",401439,"00:00:00.171",171,"pp-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:51.540",411540,"00:06:51.862",411862,"00:00:00.322",322,"pp-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:06:57.097",417097,"00:06:57.308",417308,"00:00:00.211",211,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:07:03.492",423492,"00:07:03.618",423618,"00:00:00.126",126,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:07:29.544",449544,"00:07:30.213",450213,"00:00:00.669",669,"generic-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:07:42.901",462901,"00:07:43.107",463107,"00:00:00.206",206,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:08:01.173",481173,"00:08:01.344",481344,"00:00:00.171",171,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:08:05.442",485442,"00:08:05.568",485568,"00:00:00.126",126,"pp-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:08:39.536",519536,"00:08:39.607",519607,"00:00:00.071",71,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:09:04.592",544592,"00:09:04.954",544954,"00:00:00.362",362,"specific-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:09:07.709",547709,"00:09:07.915",547915,"00:00:00.206",206,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:09:08.942",548942,"00:09:09.072",549072,"00:00:00.130",130,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:09:36.112",576112,"00:09:36.243",576243,"00:00:00.131",131,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:10:02.652",602652,"00:10:03.386",603386,"00:00:00.734",734,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:10:26.231",626231,"00:10:26.518",626518,"00:00:00.287",287,"pp-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:10:44.441",644441,"00:10:46.421",646421,"00:00:01.980",1980,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:11:14.939",674939,"00:11:15.166",675166,"00:00:00.227",227,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:11:16.356",676356,"00:11:18.155",678155,"00:00:01.799",1799,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:11:53.673",713673,"00:11:54.170",714170,"00:00:00.497",497,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:11:56.242",716242,"00:11:56.825",716825,"00:00:00.583",583,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:11:58.658",718658,"00:11:59.728",719728,"00:00:01.070",1070,"specific-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:12:00.766",720766,"00:12:00.998",720998,"00:00:00.232",232,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:12:07.463",727463,"00:12:07.624",727624,"00:00:00.161",161,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:12:19.216",739216,"00:12:19.689",739689,"00:00:00.473",473,"generic-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:12:20.771",740771,"00:12:21.596",741596,"00:00:00.825",825,"generic-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:12:45.126",765126,"00:12:45.393",765393,"00:00:00.267",267,"generic-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:12:46.562",766562,"00:12:47.406",767406,"00:00:00.844",844,"specific-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:13:04.076",784076,"00:13:05.216",785216,"00:00:01.140",1140,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:13:07.098",787098,"00:13:07.279",787279,"00:00:00.181",181,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:14:06.909",846909,"00:14:07.261",847261,"00:00:00.352",352,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:14:10.377",850377,"00:14:10.819",850819,"00:00:00.442",442,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:14:20.617",860617,"00:14:21.024",861024,"00:00:00.407",407,"generic-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:14:49.432",889432,"00:14:50.387",890387,"00:00:00.955",955,"pro-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:14:51.462",891462,"00:14:52.502",892502,"00:00:01.040",1040,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:15:20.775",920775,"00:15:20.946",920946,"00:00:00.171",171,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:16:21.134",981134,"00:16:21.576",981576,"00:00:00.442",442,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:16:28.344",988344,"00:16:28.942",988942,"00:00:00.598",598,"generic-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:16:55.963",1015963,"00:16:56.240",1016240,"00:00:00.277",277,"generic-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:16:58.276",1018276,"00:16:58.417",1018417,"00:00:00.141",141,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:17:08.517",1028517,"00:17:09.255",1029255,"00:00:00.738",738,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:17:10.472",1030472,"00:17:11.110",1031110,"00:00:00.638",638,"generic-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:17:12.158",1032158,"00:17:12.314",1032314,"00:00:00.156",156,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:17:13.118",1033118,"00:17:13.274",1033274,"00:00:00.156",156,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:17:21.918",1041918,"00:17:22.089",1042089,"00:00:00.171",171,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:17:41.000",1061000,"00:17:41.136",1061136,"00:00:00.136",136,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:17:55.643",1075643,"00:17:56.035",1076035,"00:00:00.392",392,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:18:15.884",1095884,"00:18:16.044",1096044,"00:00:00.160",160,"pp-old-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:18:35.720",1115720,"00:18:35.876",1115876,"00:00:00.156",156,"pp-old-point","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:18:36.690",1116690,"00:18:37.585",1117585,"00:00:00.895",895,"specific-new-nopoint","FPPT-RUS-Phase1-20181213-v8.eaf"
"HR@1","FPPTRR303","00:18:38.859",1118859,"00:18:38.919",1118919,"00:00:00.060",60,"pp-new-point","FPPT-RUS-Phase1-20181213-v8.eaf"
